2025-11-15 20:38:50,088:INFO:              gradio: Not installed
2025-11-15 20:38:50,088:INFO:             fastapi: Not installed
2025-11-15 20:38:50,088:INFO:             uvicorn: Not installed
2025-11-15 20:38:50,088:INFO:              m2cgen: Not installed
2025-11-15 20:38:50,089:INFO:           evidently: Not installed
2025-11-15 20:38:50,089:INFO:               fugue: Not installed
2025-11-15 20:38:50,089:INFO:           streamlit: Not installed
2025-11-15 20:38:50,089:INFO:             prophet: Not installed
2025-11-15 20:38:50,089:INFO:None
2025-11-15 20:38:50,189:INFO:Set Forecast Horizon.
2025-11-15 20:38:50,190:INFO:Set up Train-Test Splits.
2025-11-15 20:38:50,881:INFO:Finished creating preprocessing pipeline.
2025-11-15 20:38:50,897:INFO:Pipeline: ForecastingPipeline(steps=[('forecaster',
                            TransformedTargetForecaster(steps=[('model',
                                                                DummyForecaster())]))])
2025-11-15 20:38:50,897:INFO:Set up Seasonal Period.
2025-11-15 20:55:21,916:INFO:PyCaret TSForecastingExperiment
2025-11-15 20:55:21,917:INFO:Logging name: ts-default-name
2025-11-15 20:55:21,917:INFO:ML Usecase: MLUsecase.TIME_SERIES
2025-11-15 20:55:21,917:INFO:version 3.3.2
2025-11-15 20:55:21,917:INFO:Initializing setup()
2025-11-15 20:55:21,917:INFO:self.USI: 4b08
2025-11-15 20:55:21,917:INFO:self._variable_keys: {'significant_sps', 'X_transformed', 'idx', 'exp_id', 'y_train', 'X_train_transformed', 'y_test_transformed', 'candidate_sps', 'y_test', 'n_jobs_param', 'enforce_pi', 'X_test_transformed', 'USI', 'X', 'strictly_positive', 'approach_type', 'memory', 'X_test', '_ml_usecase', 'fold_param', 'enforce_exogenous', 'logging_param', 'log_plots_param', 'seed', 'primary_sp_to_use', 'exp_name_log', 'exogenous_present', 'fold_generator', 'seasonality_present', 'html_param', 'significant_sps_no_harmonics', 'index_type', 'pipeline', '_available_plots', 'model_engines', 'all_sps_to_use', 'y', 'fh', 'gpu_param', 'X_train', 'y_transformed', 'data', 'y_train_transformed', 'gpu_n_jobs_param'}
2025-11-15 20:55:21,917:INFO:Checking environment
2025-11-15 20:55:21,917:INFO:python_version: 3.11.0
2025-11-15 20:55:21,917:INFO:python_build: ('main', 'Oct 24 2022 18:26:48')
2025-11-15 20:55:21,917:INFO:machine: AMD64
2025-11-15 20:55:21,917:INFO:platform: Windows-10-10.0.26100-SP0
2025-11-15 20:55:21,917:INFO:Memory: svmem(total=14846324736, available=5380915200, percent=63.8, used=9465409536, free=5380915200)
2025-11-15 20:55:21,917:INFO:Physical Core: 8
2025-11-15 20:55:21,917:INFO:Logical Core: 16
2025-11-15 20:55:21,917:INFO:Checking libraries
2025-11-15 20:55:21,917:INFO:System:
2025-11-15 20:55:21,917:INFO:    python: 3.11.0 (main, Oct 24 2022, 18:26:48) [MSC v.1933 64 bit (AMD64)]
2025-11-15 20:55:21,917:INFO:executable: c:\Users\thoma\ACS\Machine Learning\CloudAI\Project\null\venv_pycaret\Scripts\python.exe
2025-11-15 20:55:21,917:INFO:   machine: Windows-10-10.0.26100-SP0
2025-11-15 20:55:21,917:INFO:PyCaret required dependencies:
2025-11-15 20:55:21,917:INFO:                 pip: 22.3
2025-11-15 20:55:21,917:INFO:          setuptools: 65.5.0
2025-11-15 20:55:21,917:INFO:             pycaret: 3.3.2
2025-11-15 20:55:21,917:INFO:             IPython: 9.7.0
2025-11-15 20:55:21,917:INFO:          ipywidgets: 8.1.8
2025-11-15 20:55:21,917:INFO:                tqdm: 4.67.1
2025-11-15 20:55:21,917:INFO:               numpy: 1.26.4
2025-11-15 20:55:21,917:INFO:              pandas: 2.1.4
2025-11-15 20:55:21,917:INFO:              jinja2: 3.1.6
2025-11-15 20:55:21,917:INFO:               scipy: 1.11.4
2025-11-15 20:55:21,917:INFO:              joblib: 1.3.2
2025-11-15 20:55:21,917:INFO:             sklearn: 1.4.2
2025-11-15 20:55:21,917:INFO:                pyod: 2.0.5
2025-11-15 20:55:21,917:INFO:            imblearn: 0.14.0
2025-11-15 20:55:21,917:INFO:   category_encoders: 2.7.0
2025-11-15 20:55:21,917:INFO:            lightgbm: 4.6.0
